Module	Section	Sample Name	Source
FastQC (trimmed)	all_sections	TS047_RoL_RNA_289_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/258/TS047_RoL_RNA_289_trimmed_2_val_2_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_561_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/358/TS047_RoL_RNA_561_trimmed_2_val_2_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_175_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/222/TS047_RoL_RNA_175_trimmed_2_val_2_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_291_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/255/TS047_RoL_RNA_291_trimmed_1_val_1_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_469_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/325/TS047_RoL_RNA_469_trimmed_1_val_1_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_381_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/289/TS047_RoL_RNA_381_trimmed_1_val_1_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_326_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/267/TS047_RoL_RNA_326_trimmed_1_val_1_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_119_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/210/TS047_RoL_RNA_119_trimmed_2_val_2_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_412_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/317/TS047_RoL_RNA_412_trimmed_1_val_1_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_506_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/360/TS047_RoL_RNA_506_trimmed_2_val_2_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_502_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/341/TS047_RoL_RNA_502_trimmed_1_val_1_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_286_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/246/TS047_RoL_RNA_286_trimmed_2_val_2_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_676_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/405/TS047_RoL_RNA_676_trimmed_1_val_1_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_119_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/209/TS047_RoL_RNA_119_trimmed_1_val_1_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_381_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/290/TS047_RoL_RNA_381_trimmed_2_val_2_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_532_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/373/TS047_RoL_RNA_532_trimmed_1_val_1_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_288_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/274/TS047_RoL_RNA_288_trimmed_2_val_2_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_655_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/397/TS047_RoL_RNA_655_trimmed_1_val_1_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_146_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/177/TS047_RoL_RNA_146_trimmed_1_val_1_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_51_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/193/TS047_RoL_RNA_51_trimmed_1_val_1_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_678_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/393/TS047_RoL_RNA_678_trimmed_1_val_1_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_377_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/294/TS047_RoL_RNA_377_trimmed_2_val_2_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_618_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/377/TS047_RoL_RNA_618_trimmed_1_val_1_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_136_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/197/TS047_RoL_RNA_136_trimmed_1_val_1_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_708_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/433/TS047_RoL_RNA_708_trimmed_1_val_1_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_477_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/338/TS047_RoL_RNA_477_trimmed_2_val_2_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_229_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/242/TS047_RoL_RNA_229_trimmed_2_val_2_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_528_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/345/TS047_RoL_RNA_528_trimmed_1_val_1_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_677_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/401/TS047_RoL_RNA_677_trimmed_1_val_1_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_468_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/313/TS047_RoL_RNA_468_trimmed_1_val_1_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_231_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/214/TS047_RoL_RNA_231_trimmed_2_val_2_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_478_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/319/TS047_RoL_RNA_478_trimmed_1_val_1_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_177_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/226/TS047_RoL_RNA_177_trimmed_2_val_2_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_679_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/418/TS047_RoL_RNA_679_trimmed_2_val_2_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_85_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/158/TS047_RoL_RNA_85_trimmed_2_val_2_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_651_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/412/TS047_RoL_RNA_651_trimmed_2_val_2_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_469_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/326/TS047_RoL_RNA_469_trimmed_2_val_2_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_291_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/256/TS047_RoL_RNA_291_trimmed_2_val_2_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_175_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/221/TS047_RoL_RNA_175_trimmed_1_val_1_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_145_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/189/TS047_RoL_RNA_145_trimmed_1_val_1_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_468_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/314/TS047_RoL_RNA_468_trimmed_2_val_2_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_562_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/369/TS047_RoL_RNA_562_trimmed_1_val_1_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_231_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/213/TS047_RoL_RNA_231_trimmed_1_val_1_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_676_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/406/TS047_RoL_RNA_676_trimmed_2_val_2_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_286_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/245/TS047_RoL_RNA_286_trimmed_1_val_1_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_204_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/238/TS047_RoL_RNA_204_trimmed_2_val_2_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_502_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/342/TS047_RoL_RNA_502_trimmed_2_val_2_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_145_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/190/TS047_RoL_RNA_145_trimmed_2_val_2_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_708_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/434/TS047_RoL_RNA_708_trimmed_2_val_2_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_678_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/394/TS047_RoL_RNA_678_trimmed_2_val_2_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_347_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/277/TS047_RoL_RNA_347_trimmed_1_val_1_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_562_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/370/TS047_RoL_RNA_562_trimmed_2_val_2_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_377_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/293/TS047_RoL_RNA_377_trimmed_1_val_1_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_258_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/230/TS047_RoL_RNA_258_trimmed_2_val_2_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_477_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/337/TS047_RoL_RNA_477_trimmed_1_val_1_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_20_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/202/TS047_RoL_RNA_20_trimmed_2_val_2_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_618_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/378/TS047_RoL_RNA_618_trimmed_2_val_2_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_355_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/305/TS047_RoL_RNA_355_trimmed_1_val_1_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_136_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/198/TS047_RoL_RNA_136_trimmed_2_val_2_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_530_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/353/TS047_RoL_RNA_530_trimmed_1_val_1_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_258_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/229/TS047_RoL_RNA_258_trimmed_1_val_1_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_506_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/359/TS047_RoL_RNA_506_trimmed_1_val_1_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_85_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/157/TS047_RoL_RNA_85_trimmed_1_val_1_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_679_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/417/TS047_RoL_RNA_679_trimmed_1_val_1_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_319_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/282/TS047_RoL_RNA_319_trimmed_2_val_2_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_616_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/385/TS047_RoL_RNA_616_trimmed_1_val_1_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_318_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/266/TS047_RoL_RNA_318_trimmed_2_val_2_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_142_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/165/TS047_RoL_RNA_142_trimmed_1_val_1_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_710_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/425/TS047_RoL_RNA_710_trimmed_1_val_1_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_79_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/181/TS047_RoL_RNA_79_trimmed_1_val_1_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_170_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/162/TS047_RoL_RNA_170_trimmed_2_val_2_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_683_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/422/TS047_RoL_RNA_683_trimmed_2_val_2_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_116_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/186/TS047_RoL_RNA_116_trimmed_2_val_2_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_328_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/285/TS047_RoL_RNA_328_trimmed_1_val_1_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_526_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/366/TS047_RoL_RNA_526_trimmed_2_val_2_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_317_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/261/TS047_RoL_RNA_317_trimmed_1_val_1_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_586_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/382/TS047_RoL_RNA_586_trimmed_2_val_2_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_110_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/150/TS047_RoL_RNA_110_trimmed_2_val_2_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_530_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/354/TS047_RoL_RNA_530_trimmed_2_val_2_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_500_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/329/TS047_RoL_RNA_500_trimmed_1_val_1_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_114_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/171/TS047_RoL_RNA_114_trimmed_1_val_1_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_46_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/205/TS047_RoL_RNA_46_trimmed_1_val_1_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_442_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/296/TS047_RoL_RNA_442_trimmed_2_val_2_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_347_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/278/TS047_RoL_RNA_347_trimmed_2_val_2_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_110_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/149/TS047_RoL_RNA_110_trimmed_1_val_1_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_204_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/237/TS047_RoL_RNA_204_trimmed_1_val_1_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_500_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/330/TS047_RoL_RNA_500_trimmed_2_val_2_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_498_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/334/TS047_RoL_RNA_498_trimmed_2_val_2_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_200_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/233/TS047_RoL_RNA_200_trimmed_1_val_1_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_559_1	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/349/TS047_RoL_RNA_559_trimmed_1_val_1_fastqc.zip
FastQC (trimmed)	all_sections	TS047_RoL_RNA_355_2	/nfs3/Sharpton_Lab/prod/prod_restructure/projects/sielerjm/ZF__MajorExp/Transcriptomics/Code/Nextflow/work/8d/22dba793d631bd2366b5f178f41a02/306/TS047_RoL_RNA_355_trimmed_2_val_2_fastqc.zip
