gene_id	gene_name	TaxaID	correlation	abs_correlation	p_value	fdr	comparison_name	base_treatment	comparison_treatment
si:dkey-238c7.13	si:dkey-238c7.13	Culicoidibacter	0.6083916083916084	0.6083916083916084	0.015343834114878607	0.6658395411260113	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
LOC108180198	LOC108180198	Acinetobacter	0.6082437622436423	0.6082437622436423	0.015383389572658501	0.6658395411260113	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
rnf213a	rnf213a	Pseudorhodoplanes	0.6074270869802968	0.6074270869802968	0.015603199264790923	0.6692168954687774	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
LOC141375138	LOC141375138	Neochlamydia	0.6061683406931923	0.6061683406931923	0.01594636704418395	0.6692168954687774	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
LOC560863	LOC560863	Pseudoduganella	-0.6058106036447491	0.6058106036447491	0.01604486889746415	0.6692168954687774	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
LOC793010	LOC793010	Luteolibacter	-0.6058106036447491	0.6058106036447491	0.01604486889746415	0.6692168954687774	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
mcfd2	mcfd2	Fuscovulum	0.6058106036447491	0.6058106036447491	0.01604486889746415	0.6692168954687774	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
ugt5g1	ugt5g1	Pseudoduganella	-0.6058106036447491	0.6058106036447491	0.01604486889746415	0.6692168954687774	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
LOC137496184	LOC137496184	Dinghuibacter	0.6051519835318712	0.6051519835318712	0.01622734999975517	0.6727507391464764	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
si:dkey-238c7.13	si:dkey-238c7.13	Pirellula	-0.6031980569235661	0.6031980569235661	0.016777402396705998	0.6880236734801664	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
si:ch211-153b23.3	si:ch211-153b23.3	Aquihabitans	0.6025730910254526	0.6025730910254526	0.01695609832337097	0.6880236734801664	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
LOC101882847	LOC101882847	Bosea	0.6024527627709778	0.6024527627709778	0.016990658152589377	0.6880236734801664	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
LOC108184065	LOC108184065	Ensifer	-0.6022401871417346	0.6022401871417346	0.01705183476116212	0.6880236734801664	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
LOC137496184	LOC137496184	Flavobacterium	-0.6019585470797143	0.6019585470797143	0.01713312778917997	0.6880236734801664	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
mcfd2	mcfd2	Paenirhodobacter	0.6013986013986015	0.6013986013986015	0.01729556749666794	0.6880236734801664	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
phldb1a	phldb1a	Pseudomonas	-0.6013986013986015	0.6013986013986015	0.01729556749666794	0.6880236734801664	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
maml3	maml3	Acinetobacter	0.6004457652918007	0.6004457652918007	0.01757448972628084	0.6951013695187628	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
LOC141379353	LOC141379353	Rubrivivax	-0.5996194100473374	0.5996194100473374	0.017818954904204265	0.7007431294327643	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
LOC141375335	LOC141375335	Ensifer	0.598950130429286	0.598950130429286	0.018018708141294137	0.7045724399340128	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
LOC101885452	LOC101885452	Tundrisphaera	0.5972248091524457	0.5972248091524457	0.01854094395347805	0.7184344243203897	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
cxcl11.3	cxcl11.3	Luteolibacter	-0.5966316551046772	0.5966316551046772	0.018722928078449552	0.7184344243203897	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
ccl35.1	ccl35.1	Ensifer	0.5954474980875943	0.5954474980875943	0.019090000380698857	0.7184344243203897	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
ftr35	ftr35	Pseudorhodoplanes	0.5949457084807016	0.5949457084807016	0.01924706786112873	0.7184344243203897	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
pla2g3	pla2g3	Agitococcus	0.5949457084807016	0.5949457084807016	0.01924706786112873	0.7184344243203897	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
LOC141381605	LOC141381605	Aquihabitans	0.5945973100201541	0.5945973100201541	0.01935665580187229	0.7184344243203897	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
vps33a	vps33a	Longivirga	0.5945933027258706	0.5945933027258706	0.019357918837807908	0.7184344243203897	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
LOC101882847	LOC101882847	Pseudomonas	0.5944055944055945	0.5944055944055945	0.019417146603253777	0.7184344243203897	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
adam12b	adam12b	Pseudomonas	0.5944055944055945	0.5944055944055945	0.019417146603253777	0.7184344243203897	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
cyp7a1b	cyp7a1b	Crenobacter	0.5944055944055945	0.5944055944055945	0.019417146603253777	0.7184344243203897	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
ankrd66	ankrd66	Legionella	-0.5930799418078159	0.5930799418078159	0.019839068485137723	0.7301201567631969	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
ifit9	ifit9	Acinetobacter	0.5926477683399591	0.5926477683399591	0.019978000906088367	0.7309661879040791	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
si:ch211-125e6.14	si:ch211-125e6.14	Flavobacterium	0.5923488777590923	0.5923488777590923	0.020074485544009146	0.7309661879040791	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
LOC141380546	LOC141380546	Paenirhodobacter	-0.5915639647713589	0.5915639647713589	0.0203294210822047	0.7324977795169254	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
ftr35	ftr35	Dinghuibacter	0.5915639647713589	0.5915639647713589	0.0203294210822047	0.7324977795169254	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
cyp7a1b	cyp7a1b	Flavobacterium	0.5884422334042109	0.5884422334042109	0.021365856184010212	0.7618643640329444	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
pla2g3	pla2g3	Bosea	0.5884422334042109	0.5884422334042109	0.021365856184010212	0.7618643640329444	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
reep2	reep2	Luteolibacter	0.5874527065646052	0.5874527065646052	0.02170196222930243	0.7640584985746652	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
LOC103910189	LOC103910189	Caulobacter	-0.5873421648877503	0.5873421648877503	0.02173973737438617	0.7640584985746652	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
zmp:0000000527	zmp:0000000527	Aquihabitans	0.5872815896585211	0.5872815896585211	0.02176045709396024	0.7640584985746652	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
LOC141379337	LOC141379337	Aquihabitans	0.5868157544325242	0.5868157544325242	0.02192025734781855	0.765762492729377	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
si:ch211-125e6.14	si:ch211-125e6.14	Pirellula	-0.5857036228851319	0.5857036228851319	0.022305076199927276	0.7729943277799552	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
mhc2dgb	mhc2dgb	Tundrisphaera	-0.5855691785011329	0.5855691785011329	0.022351913866348605	0.7729943277799552	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
pals1a	pals1a	Ensifer	0.5849396010625192	0.5849396010625192	0.022572159456718754	0.7767080069056923	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
LOC137496053	LOC137496053	Pseudomonas	-0.5845215366193189	0.5845215366193189	0.02271924495944111	0.7778798199545955	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
mcfd2	mcfd2	Aquihabitans	0.5837223072969542	0.5837223072969542	0.02300229149908728	0.7836721291916765	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
LOC137489722	LOC137489722	Aquihabitans	0.57943442418809	0.57943442418809	0.024562882426151678	0.8327180140727873	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
LOC141378197	LOC141378197	Legionella	0.5779343363791357	0.5779343363791357	0.02512576205446293	0.847624972837323	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
cmtr1	cmtr1	Cloacibacterium	0.5774791084672789	0.5774791084672789	0.025298329714937395	0.8492834395034105	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
LOC101885452	LOC101885452	Pirellula	0.5745294320451665	0.5745294320451665	0.026436414810804276	0.8602472611861218	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
LOC100536629	LOC100536629	Ensifer	0.5744317040374439	0.5744317040374439	0.026474715606457755	0.8602472611861218	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
LOC101882847	LOC101882847	Flavobacterium	0.5744317040374439	0.5744317040374439	0.026474715606457755	0.8602472611861218	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
LOC793010	LOC793010	Agromyces	0.5741434109813763	0.5741434109813763	0.02658792428605894	0.8602472611861218	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
vim	vim	Agitococcus	-0.5741434109813763	0.5741434109813763	0.02658792428605894	0.8602472611861218	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
LOC101887118	LOC101887118	Pseudorhodoplanes	0.5740111496685619	0.5740111496685619	0.026639973075773815	0.8602472611861218	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
ccl35.1	ccl35.1	Crenobacter	0.5734265734265734	0.5734265734265734	0.02687086346598999	0.8602472611861218	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
zmp:0000000527	zmp:0000000527	Paenirhodobacter	0.5734265734265734	0.5734265734265734	0.02687086346598999	0.8602472611861218	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
slc7a1b	slc7a1b	Roseomonas	0.5709290716957522	0.5709290716957522	0.027872847904627518	0.8602472611861218	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
ftr76	ftr76	Dinghuibacter	0.5704366803152389	0.5704366803152389	0.028073381809115894	0.8602472611861218	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
ecpas	ecpas	Neochlamydia	0.5699829514815113	0.5699829514815113	0.028259045878767264	0.8602472611861218	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
LOC101883092	LOC101883092	Pseudoxanthomonas	-0.5698101270440251	0.5698101270440251	0.02832998631491379	0.8602472611861218	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
LOC101883092	LOC101883092	Runella	-0.5698101270440251	0.5698101270440251	0.02832998631491379	0.8602472611861218	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
LOC101883092	LOC101883092	Sphaerotilus	-0.5698101270440251	0.5698101270440251	0.02832998631491379	0.8602472611861218	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
LOC560863	LOC560863	Pseudoxanthomonas	-0.5698101270440251	0.5698101270440251	0.02832998631491379	0.8602472611861218	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
LOC560863	LOC560863	Runella	-0.5698101270440251	0.5698101270440251	0.02832998631491379	0.8602472611861218	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
LOC560863	LOC560863	Sphaerotilus	-0.5698101270440251	0.5698101270440251	0.02832998631491379	0.8602472611861218	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
ugt5g1	ugt5g1	Pseudoxanthomonas	-0.5698101270440251	0.5698101270440251	0.02832998631491379	0.8602472611861218	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
ugt5g1	ugt5g1	Runella	-0.5698101270440251	0.5698101270440251	0.02832998631491379	0.8602472611861218	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
ugt5g1	ugt5g1	Sphaerotilus	-0.5698101270440251	0.5698101270440251	0.02832998631491379	0.8602472611861218	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
igf2bp2b	igf2bp2b	Aquihabitans	0.569485177850687	0.569485177850687	0.028463701555808685	0.8602472611861218	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
si:ch1073-406l10.2	si:ch1073-406l10.2	Aquihabitans	-0.569485177850687	0.569485177850687	0.028463701555808685	0.8602472611861218	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
ccl35.1	ccl35.1	Rubrivivax	0.5690948094844613	0.5690948094844613	0.028624908865391152	0.8602472611861218	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
pmaip1	pmaip1	Elstera	-0.5690948094844613	0.5690948094844613	0.028624908865391152	0.8602472611861218	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
LOC137487668	LOC137487668	Fuscovulum	0.5682861666332156	0.5682861666332156	0.028960839400026694	0.8665586815260161	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
odc1	odc1	Tundrisphaera	-0.5674264393540605	0.5674264393540605	0.029320947000675668	0.8697705054252154	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
prr5a	prr5a	Flavobacterium	-0.5674264393540605	0.5674264393540605	0.029320947000675668	0.8697705054252154	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
LOC100537840	LOC100537840	Crenobacter	0.5664335664335665	0.5664335664335665	0.029740628739276076	0.8746795170243502	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
LOC101887036	LOC101887036	Paenirhodobacter	0.5664335664335665	0.5664335664335665	0.029740628739276076	0.8746795170243502	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
cxcl18b	cxcl18b	Rhodococcus	0.5658224919816462	0.5658224919816462	0.030000960762607498	0.8785813275245311	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
fam20cl	fam20cl	Ensifer	-0.5643817976225135	0.5643817976225135	0.030620892009786793	0.8802646941681745	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
ftr35	ftr35	Legionella	0.5639238070123688	0.5639238070123688	0.03081978452277867	0.8802646941681745	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
si:ch1073-406l10.2	si:ch1073-406l10.2	Flavobacterium	-0.5639238070123688	0.5639238070123688	0.03081978452277867	0.8802646941681745	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
si:ch1073-406l10.2	si:ch1073-406l10.2	Roseomonas	-0.5639238070123688	0.5639238070123688	0.03081978452277867	0.8802646941681745	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
vps33a	vps33a	Ensifer	0.5639238070123688	0.5639238070123688	0.03081978452277867	0.8802646941681745	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
LOC100538242	LOC100538242	Longivirga	0.5639097744360902	0.5639097744360902	0.030825892370608843	0.8802646941681745	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
LOC110438351	LOC110438351	Rhodococcus	0.5617951428179023	0.5617951428179023	0.03175578587687	0.8962548464526494	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
dio2	dio2	Rhodococcus	0.5616620324817813	0.5616620324817813	0.03181495186533101	0.8962548464526494	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
LOC141379337	LOC141379337	Fuscovulum	0.5615483363935382	0.5615483363935382	0.03186554788348417	0.8962548464526494	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
spire1a	spire1a	Acinetobacter	0.5614557805325929	0.5614557805325929	0.03190677671910769	0.8962548464526494	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
LOC141378311	LOC141378311	Roseomonas	0.5608973093066166	0.5608973093066166	0.032156317927810374	0.8995926015414268	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
igf2bp2b	igf2bp2b	Rubrivivax	0.5599158609443894	0.5599158609443894	0.03259807059052089	0.9045964588869546	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
nefma	nefma	Elstera	-0.5599158609443894	0.5599158609443894	0.03259807059052089	0.9045964588869546	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
ca8	ca8	Culicoidibacter	0.5594405594405595	0.5594405594405595	0.0328134810254781	0.9050817553683421	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
pals1a	pals1a	Aquihabitans	0.5588073307659867	0.5588073307659867	0.03310196571047608	0.9050817553683421	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
LOC101882795	LOC101882795	Longivirga	0.5583376135352688	0.5583376135352688	0.03331706792399536	0.9050817553683421	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
LOC141379353	LOC141379353	Gemmobacter	0.5583376135352688	0.5583376135352688	0.03331706792399536	0.9050817553683421	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
nmur3	nmur3	Longivirga	0.5583376135352688	0.5583376135352688	0.03331706792399536	0.9050817553683421	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
LOC141381089	LOC141381089	Pseudorhodoplanes	0.5575015729819162	0.5575015729819162	0.03370226829119605	0.9050817553683421	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
pals1a	pals1a	Pseudorhodoplanes	0.5575015729819162	0.5575015729819162	0.03370226829119605	0.9050817553683421	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
tmem106a	tmem106a	Agitococcus	-0.5575015729819162	0.5575015729819162	0.03370226829119605	0.9050817553683421	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
LOC101883008	LOC101883008	Ensifer	0.5569185423289853	0.5569185423289853	0.033972676883817776	0.9050817553683421	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
cpdb	cpdb	Pseudorhodoplanes	-0.5567261785492479	0.5567261785492479	0.03406221659988384	0.9050817553683421	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
mhc2dgb	mhc2dgb	Reyranella	-0.5567261785492479	0.5567261785492479	0.03406221659988384	0.9050817553683421	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
mhc2dgb	mhc2dgb	Bosea	-0.5543110373000049	0.5543110373000049	0.03520003312841591	0.9300255157449728	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
nmur3	nmur3	Bosea	-0.5534159099872935	0.5534159099872935	0.03562818942713286	0.9300255157449728	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
pla2g3	pla2g3	Agromyces	0.5533411134820512	0.5533411134820512	0.03566412448599898	0.9300255157449728	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
LOC101882847	LOC101882847	Gemmobacter	0.5524475524475525	0.5524475524475525	0.036095319411428406	0.9300255157449728	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
LOC571488	LOC571488	Paenirhodobacter	0.5524475524475525	0.5524475524475525	0.036095319411428406	0.9300255157449728	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
cd74b	cd74b	Culicoidibacter	0.5524475524475525	0.5524475524475525	0.036095319411428406	0.9300255157449728	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
cyp7a1b	cyp7a1b	Pseudomonas	0.5524475524475525	0.5524475524475525	0.036095319411428406	0.9300255157449728	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
pmaip1	pmaip1	Crenobacter	0.5524475524475525	0.5524475524475525	0.036095319411428406	0.9300255157449728	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
LOC137489722	LOC137489722	Rhodococcus	0.5521962673141438	0.5521962673141438	0.03621720985464294	0.9300255157449728	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
dspb	dspb	Rubrivivax	0.5507369124043173	0.5507369124043173	0.036930588003799336	0.9317502498838273	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
pmaip1	pmaip1	Bdellovibrio	-0.5507369124043173	0.5507369124043173	0.036930588003799336	0.9317502498838273	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
prr5a	prr5a	Elstera	-0.5507369124043173	0.5507369124043173	0.036930588003799336	0.9317502498838273	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
LOC141379342	LOC141379342	Rhodococcus	0.5505707392341574	0.5505707392341574	0.037012414151191386	0.9317502498838273	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
zgc:173544	zgc:173544	Neochlamydia	0.5500853531527736	0.5500853531527736	0.037252124503004636	0.9317502498838273	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
dio2	dio2	Bosea	0.5499132776456018	0.5499132776456018	0.03733735515166603	0.9317502498838273	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
igf2bp2b	igf2bp2b	Legionella	0.5499132776456018	0.5499132776456018	0.03733735515166603	0.9317502498838273	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
dhx58	dhx58	Cloacibacterium	0.549309395859119	0.549309395859119	0.03763750184163128	0.9317502498838273	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
ncoa7a	ncoa7a	Cloacibacterium	0.549309395859119	0.549309395859119	0.03763750184163128	0.9317502498838273	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
pmaip1	pmaip1	Neochlamydia	0.5491806539821861	0.5491806539821861	0.03770169947995461	0.9317502498838273	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
LOC137491221	LOC137491221	Acinetobacter	0.5468165968051549	0.5468165968051549	0.038893664517095194	0.9317502498838273	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
LOC110438351	LOC110438351	Neochlamydia	0.5462514036885533	0.5462514036885533	0.03918233522849923	0.9317502498838273	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
LOC100001589	LOC100001589	Acinetobacter	0.5458597866289097	0.5458597866289097	0.039383192748554396	0.9317502498838273	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
ecpas	ecpas	Acinetobacter	0.5458597866289097	0.5458597866289097	0.039383192748554396	0.9317502498838273	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
ftr34	ftr34	Acinetobacter	0.5458597866289097	0.5458597866289097	0.039383192748554396	0.9317502498838273	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
LOC570185	LOC570185	Crenobacter	0.5454545454545455	0.5454545454545455	0.039591763236690225	0.9317502498838273	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
reep2	reep2	Pseudomonas	0.5454545454545455	0.5454545454545455	0.039591763236690225	0.9317502498838273	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
rnf145a	rnf145a	Crenobacter	0.5454545454545455	0.5454545454545455	0.039591763236690225	0.9317502498838273	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
rnf145a	rnf145a	Culicoidibacter	0.5454545454545455	0.5454545454545455	0.039591763236690225	0.9317502498838273	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
colgalt1b	colgalt1b	Neochlamydia	0.5450201944823211	0.5450201944823211	0.03981613620604274	0.9317502498838273	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
f2r	f2r	Pseudorhodoplanes	-0.5450201944823211	0.5450201944823211	0.03981613620604274	0.9317502498838273	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
LOC110438351	LOC110438351	Paenirhodobacter	0.5449202892527648	0.5449202892527648	0.039867864486651694	0.9317502498838273	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
zmp:0000000912	zmp:0000000912	Longivirga	0.543835337859028	0.543835337859028	0.04043252303958145	0.9317502498838273	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
ugt5g1	ugt5g1	Flavobacterium	-0.5429080129622184	0.5429080129622184	0.04091936421041242	0.9317502498838273	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
LOC108180198	LOC108180198	Dinghuibacter	0.5422669677070789	0.5422669677070789	0.04125818953593763	0.9317502498838273	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
LOC110438351	LOC110438351	Flavobacterium	0.5421365796680656	0.5421365796680656	0.041327334795493664	0.9317502498838273	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
LOC101883008	LOC101883008	Rubrivivax	0.5415579638642454	0.5415579638642454	0.041635110150122445	0.9317502498838273	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
phldb1a	phldb1a	Elstera	-0.5415579638642454	0.5415579638642454	0.041635110150122445	0.9317502498838273	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
ifit15	ifit15	Pseudorhodoplanes	0.540859734982456	0.540859734982456	0.04200854089135975	0.9317502498838273	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
pstpip1b	pstpip1b	Neochlamydia	0.540859734982456	0.540859734982456	0.04200854089135975	0.9317502498838273	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
LOC571488	LOC571488	Ensifer	0.5394053806205267	0.5394053806205267	0.04279352036766104	0.9317502498838273	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
ftr76	ftr76	Legionella	0.5394053806205267	0.5394053806205267	0.04279352036766104	0.9317502498838273	A- T- P- vs A+ T- P-	A- T- P-	A+ T- P-
