gene_id	gene_name	TaxaID	correlation	abs_correlation	p_value	fdr
oard1	oard1	Gemmobacter	-0.8049690664498574	0.8049690664498574	5.733829411269653e-8	2.1565907201037682e-5
ms4a17a.6	ms4a17a.6	Vogesella	0.8049487896854861	0.8049487896854861	5.746311537713211e-8	2.1565907201037682e-5
plek	plek	Vogesella	0.8049487896854861	0.8049487896854861	5.746311537713211e-8	2.1565907201037682e-5
cdk11b	cdk11b	Tundrisphaera	-0.8044301153483057	0.8044301153483057	6.074080638462931e-8	2.225025555598024e-5
LOC141380872	LOC141380872	Culicoidibacter	-0.8043678804320361	0.8043678804320361	6.114524886413619e-8	2.225025555598024e-5
bxdc2	bxdc2	Culicoidibacter	-0.8043367101829418	0.8043367101829418	6.134872765350963e-8	2.225025555598024e-5
e2f3	e2f3	Culicoidibacter	-0.8043367101829418	0.8043367101829418	6.134872765350963e-8	2.225025555598024e-5
exo1	exo1	Culicoidibacter	-0.8043367101829418	0.8043367101829418	6.134872765350963e-8	2.225025555598024e-5
ints5	ints5	Culicoidibacter	-0.8043367101829418	0.8043367101829418	6.134872765350963e-8	2.225025555598024e-5
ngly1	ngly1	Culicoidibacter	-0.8043367101829418	0.8043367101829418	6.134872765350963e-8	2.225025555598024e-5
pole3	pole3	Culicoidibacter	-0.8043367101829418	0.8043367101829418	6.134872765350963e-8	2.225025555598024e-5
teni.1	teni.1	Paucibacter	-0.8039215686274509	0.8039215686274509	6.411780661963462e-8	2.315725920334829e-5
brms1	brms1	Plesiomonas	-0.8033041855228867	0.8033041855228867	6.844528788185755e-8	2.3919549816494178e-5
dmap1	dmap1	Plesiomonas	-0.8033041855228867	0.8033041855228867	6.844528788185755e-8	2.3919549816494178e-5
exosc9	exosc9	Culicoidibacter	-0.8033041855228867	0.8033041855228867	6.844528788185755e-8	2.3919549816494178e-5
guk1a	guk1a	Culicoidibacter	-0.8033041855228867	0.8033041855228867	6.844528788185755e-8	2.3919549816494178e-5
pdk2b	pdk2b	Chitinilyticum	0.8033041855228867	0.8033041855228867	6.844528788185755e-8	2.3919549816494178e-5
psmd4b	psmd4b	Culicoidibacter	-0.8033041855228867	0.8033041855228867	6.844528788185755e-8	2.3919549816494178e-5
tardbpb	tardbpb	Plesiomonas	-0.8033041855228867	0.8033041855228867	6.844528788185755e-8	2.3919549816494178e-5
thumpd1	thumpd1	Plesiomonas	-0.8033041855228867	0.8033041855228867	6.844528788185755e-8	2.3919549816494178e-5
gmpr2	gmpr2	Paenirhodobacter	-0.8029153644366883	0.8029153644366883	7.130449275472017e-8	2.4818276250381818e-5
plaa	plaa	Vogesella	0.8027878533373372	0.8027878533373372	7.226539544546995e-8	2.5051713531957916e-5
abcf1	abcf1	Culicoidibacter	-0.8022716608628315	0.8022716608628315	7.627611475768958e-8	2.581991352850591e-5
hdac10	hdac10	Plesiomonas	-0.8022716608628315	0.8022716608628315	7.627611475768958e-8	2.581991352850591e-5
hdac3	hdac3	Culicoidibacter	-0.8022716608628315	0.8022716608628315	7.627611475768958e-8	2.581991352850591e-5
pomp	pomp	Culicoidibacter	-0.8022716608628315	0.8022716608628315	7.627611475768958e-8	2.581991352850591e-5
si:dkey-97m3.1	si:dkey-97m3.1	Plesiomonas	-0.8022716608628315	0.8022716608628315	7.627611475768958e-8	2.581991352850591e-5
smx5	smx5	Culicoidibacter	-0.8022716608628315	0.8022716608628315	7.627611475768958e-8	2.581991352850591e-5
mynn	mynn	Paenirhodobacter	-0.8018780060847028	0.8018780060847028	7.946876934283864e-8	2.623756161747029e-5
gng10	gng10	Gemmobacter	-0.8018650726203592	0.8018650726203592	7.957568248784241e-8	2.623756161747029e-5
zgc:171579	zgc:171579	Culicoidibacter	-0.8018633557832698	0.8018633557832698	7.958988446077342e-8	2.623756161747029e-5
actl6a	actl6a	Paucibacter	-0.8018575851393188	0.8018575851393188	7.963763648533018e-8	2.623756161747029e-5
fus	fus	Paucibacter	-0.8018575851393188	0.8018575851393188	7.963763648533018e-8	2.623756161747029e-5
rrm1	rrm1	Paucibacter	-0.8018575851393188	0.8018575851393188	7.963763648533018e-8	2.623756161747029e-5
tubb5	tubb5	Paucibacter	-0.8018575851393188	0.8018575851393188	7.963763648533018e-8	2.623756161747029e-5
LOC100150342	LOC100150342	Vogesella	0.8017073851632627	0.8017073851632627	8.088968206365621e-8	2.6448168432017955e-5
pigrl2.6	pigrl2.6	Vogesella	0.8017073851632627	0.8017073851632627	8.088968206365621e-8	2.6448168432017955e-5
hdgfl2	hdgfl2	Plesiomonas	-0.8012391362027765	0.8012391362027765	8.490792646753675e-8	2.745006481180264e-5
hmgn1a	hmgn1a	Plesiomonas	-0.8012391362027765	0.8012391362027765	8.490792646753675e-8	2.745006481180264e-5
rab8b	rab8b	Culicoidibacter	-0.8012391362027765	0.8012391362027765	8.490792646753675e-8	2.745006481180264e-5
LOC100535144	LOC100535144	Gemmobacter	-0.8008304080105265	0.8008304080105265	8.856183386640737e-8	2.8524510960874692e-5
ctbp1l	ctbp1l	Vogesella	0.8006269169891882	0.8006269169891882	9.043341275827288e-8	2.8911562058819837e-5
si:ch211-284o19.8	si:ch211-284o19.8	Vogesella	0.8006269169891882	0.8006269169891882	9.043341275827288e-8	2.8911562058819837e-5
hdgfl2	hdgfl2	Culicoidibacter	-0.8002066115427213	0.8002066115427213	9.441262216469681e-8	2.9961776222920826e-5
ncapd3	ncapd3	Culicoidibacter	-0.8002066115427213	0.8002066115427213	9.441262216469681e-8	2.9961776222920826e-5
LOC101886679	LOC101886679	Culicoidibacter	-0.7997940309941517	0.7997940309941517	9.847174986532536e-8	3.1135468778846225e-5
mrpl33	mrpl33	Vogesella	0.7995464488151137	0.7995464488151137	1.0098252811729935e-7	3.169713034384423e-5
scd	scd	Vogesella	-0.7995464488151137	0.7995464488151137	1.0098252811729935e-7	3.169713034384423e-5
aatf	aatf	Culicoidibacter	-0.7991740868826662	0.7991740868826662	1.0486761037320491e-7	3.198610339153595e-5
ilf2	ilf2	Culicoidibacter	-0.7991740868826662	0.7991740868826662	1.0486761037320491e-7	3.198610339153595e-5
nup35	nup35	Plesiomonas	-0.7991740868826662	0.7991740868826662	1.0486761037320491e-7	3.198610339153595e-5
plek	plek	Culicoidibacter	-0.7991740868826662	0.7991740868826662	1.0486761037320491e-7	3.198610339153595e-5
psmc2	psmc2	Culicoidibacter	-0.7991740868826662	0.7991740868826662	1.0486761037320491e-7	3.198610339153595e-5
rtel1	rtel1	Culicoidibacter	-0.7991740868826662	0.7991740868826662	1.0486761037320491e-7	3.198610339153595e-5
sf3b4	sf3b4	Culicoidibacter	-0.7991740868826662	0.7991740868826662	1.0486761037320491e-7	3.198610339153595e-5
xpo7	xpo7	Culicoidibacter	-0.7991740868826662	0.7991740868826662	1.0486761037320491e-7	3.198610339153595e-5
ap1b1	ap1b1	Vogesella	0.7984659806410392	0.7984659806410392	1.1262981902682156e-7	3.411260824061829e-5
hdgfl2	hdgfl2	Vogesella	0.7984659806410392	0.7984659806410392	1.1262981902682156e-7	3.411260824061829e-5
ahctf1	ahctf1	Culicoidibacter	-0.7981415622226111	0.7981415622226111	1.1635615426719426e-7	3.463360993168945e-5
nomo	nomo	Culicoidibacter	-0.7981415622226111	0.7981415622226111	1.1635615426719426e-7	3.463360993168945e-5
pdcd11	pdcd11	Culicoidibacter	-0.7981415622226111	0.7981415622226111	1.1635615426719426e-7	3.463360993168945e-5
psmd12	psmd12	Culicoidibacter	-0.7981415622226111	0.7981415622226111	1.1635615426719426e-7	3.463360993168945e-5
pwp1	pwp1	Culicoidibacter	-0.7981415622226111	0.7981415622226111	1.1635615426719426e-7	3.463360993168945e-5
pigrl4.2	pigrl4.2	Culicoidibacter	-0.7975206611570249	0.7975206611570249	1.2379942604390237e-7	3.672248335630106e-5
spi1a	spi1a	Vogesella	0.7973855124669649	0.7973855124669649	1.2547536987206342e-7	3.7092152232830965e-5
magoh	magoh	Culicoidibacter	-0.797109037562556	0.797109037562556	1.289677313831561e-7	3.723199199084499e-5
mrpl33	mrpl33	Plesiomonas	-0.797109037562556	0.797109037562556	1.289677313831561e-7	3.723199199084499e-5
nomo	nomo	Plesiomonas	-0.797109037562556	0.797109037562556	1.289677313831561e-7	3.723199199084499e-5
nup43	nup43	Plesiomonas	-0.797109037562556	0.797109037562556	1.289677313831561e-7	3.723199199084499e-5
psmc4	psmc4	Plesiomonas	-0.797109037562556	0.797109037562556	1.289677313831561e-7	3.723199199084499e-5
si:dkey-106c17.2	si:dkey-106c17.2	Culicoidibacter	-0.797109037562556	0.797109037562556	1.289677313831561e-7	3.723199199084499e-5
tubgcp5	tubgcp5	Culicoidibacter	-0.797109037562556	0.797109037562556	1.289677313831561e-7	3.723199199084499e-5
chmp4bb	chmp4bb	Vogesella	0.7963050442928903	0.7963050442928903	1.3962702527514637e-7	4.0150540933362454e-5
zgc:56106	zgc:56106	Tundrisphaera	-0.7960832399620716	0.7960832399620716	1.427041391721673e-7	4.0150540933362454e-5
fus	fus	Plesiomonas	-0.7960765129025008	0.7960765129025008	1.4279841131781268e-7	4.0150540933362454e-5
pigrl2.6	pigrl2.6	Plesiomonas	-0.7960765129025008	0.7960765129025008	1.4279841131781268e-7	4.0150540933362454e-5
pold3	pold3	Culicoidibacter	-0.7960765129025008	0.7960765129025008	1.4279841131781268e-7	4.0150540933362454e-5
ripor2	ripor2	Culicoidibacter	-0.7960765129025008	0.7960765129025008	1.4279841131781268e-7	4.0150540933362454e-5
tmpob	tmpob	Culicoidibacter	-0.7960765129025008	0.7960765129025008	1.4279841131781268e-7	4.0150540933362454e-5
tp53inp1	tp53inp1	Plesiomonas	0.7960765129025008	0.7960765129025008	1.4279841131781268e-7	4.0150540933362454e-5
glipr2l	glipr2l	Vogesella	0.7952245761188159	0.7952245761188159	1.5520087726095255e-7	4.3010075146471595e-5
nudt14	nudt14	Vogesella	0.7952245761188159	0.7952245761188159	1.5520087726095255e-7	4.3010075146471595e-5
LOC100535415	LOC100535415	Plesiomonas	-0.7950439882424458	0.7950439882424458	1.579512485250234e-7	4.3010075146471595e-5
anln2	anln2	Culicoidibacter	-0.7950439882424458	0.7950439882424458	1.579512485250234e-7	4.3010075146471595e-5
med24	med24	Culicoidibacter	-0.7950439882424458	0.7950439882424458	1.579512485250234e-7	4.3010075146471595e-5
noa1	noa1	Culicoidibacter	-0.7950439882424458	0.7950439882424458	1.579512485250234e-7	4.3010075146471595e-5
psmb5	psmb5	Culicoidibacter	-0.7950439882424458	0.7950439882424458	1.579512485250234e-7	4.3010075146471595e-5
rcor1	rcor1	Culicoidibacter	-0.7950439882424458	0.7950439882424458	1.579512485250234e-7	4.3010075146471595e-5
si:dkey-122a22.2	si:dkey-122a22.2	Culicoidibacter	-0.7950439882424458	0.7950439882424458	1.579512485250234e-7	4.3010075146471595e-5
tubb4b	tubb4b	Plesiomonas	-0.7950439882424458	0.7950439882424458	1.579512485250234e-7	4.3010075146471595e-5
hephl1b	hephl1b	Culicoidibacter	-0.7946207190213564	0.7946207190213564	1.6457041573936237e-7	4.46715525666856e-5
entpd1	entpd1	Vogesella	0.7941441079447413	0.7941441079447413	1.7232177729198384e-7	4.607288356743885e-5
pigs	pigs	Vogesella	0.7941441079447413	0.7941441079447413	1.7232177729198384e-7	4.607288356743885e-5
acot19	acot19	Culicoidibacter	-0.7940114635823906	0.7940114635823906	1.7453669443057152e-7	4.607288356743885e-5
nup35	nup35	Culicoidibacter	-0.7940114635823906	0.7940114635823906	1.7453669443057152e-7	4.607288356743885e-5
nup43	nup43	Culicoidibacter	-0.7940114635823906	0.7940114635823906	1.7453669443057152e-7	4.607288356743885e-5
psmd12	psmd12	Plesiomonas	-0.7940114635823906	0.7940114635823906	1.7453669443057152e-7	4.607288356743885e-5
smu1a	smu1a	Culicoidibacter	-0.7940114635823906	0.7940114635823906	1.7453669443057152e-7	4.607288356743885e-5
susd1	susd1	Culicoidibacter	-0.7940114635823906	0.7940114635823906	1.7453669443057152e-7	4.607288356743885e-5
thop1	thop1	Plesiomonas	-0.7940114635823906	0.7940114635823906	1.7453669443057152e-7	4.607288356743885e-5
armc7	armc7	Paucibacter	-0.7936016511867905	0.7936016511867905	1.8154258185631988e-7	4.744537140802394e-5
rad54l	rad54l	Paucibacter	-0.7936016511867905	0.7936016511867905	1.8154258185631988e-7	4.744537140802394e-5
wu:fd46g04	wu:fd46g04	Gemmobacter	-0.7935877557416975	0.7935877557416975	1.8178450167383176e-7	4.744537140802394e-5
wu:fk30a06	wu:fk30a06	Paenirhodobacter	-0.7935791392688198	0.7935791392688198	1.8193466022609073e-7	4.744537140802394e-5
eno1a	eno1a	Vogesella	0.793063639770667	0.793063639770667	1.9112386850927976e-7	4.906000864134721e-5
coil	coil	Culicoidibacter	-0.7929789389223355	0.7929789389223355	1.9267302597825164e-7	4.906000864134721e-5
espl1	espl1	Culicoidibacter	-0.7929789389223355	0.7929789389223355	1.9267302597825164e-7	4.906000864134721e-5
fbln1	fbln1	Plesiomonas	-0.7929789389223355	0.7929789389223355	1.9267302597825164e-7	4.906000864134721e-5
phf5a	phf5a	Culicoidibacter	-0.7929789389223355	0.7929789389223355	1.9267302597825164e-7	4.906000864134721e-5
psmd7	psmd7	Plesiomonas	-0.7929789389223355	0.7929789389223355	1.9267302597825164e-7	4.906000864134721e-5
sf3a3	sf3a3	Plesiomonas	-0.7929789389223355	0.7929789389223355	1.9267302597825164e-7	4.906000864134721e-5
tpk2	tpk2	Culicoidibacter	-0.7929789389223355	0.7929789389223355	1.9267302597825164e-7	4.906000864134721e-5
si:ch73-144d13.7	si:ch73-144d13.7	Paenirhodobacter	-0.7925417809168344	0.7925417809168344	2.0084953966659214e-7	5.099156298376637e-5
ap1b1	ap1b1	Plesiomonas	-0.7919464142622804	0.7919464142622804	2.124867930497487e-7	5.255486386607811e-5
chmp4bb	chmp4bb	Plesiomonas	-0.7919464142622804	0.7919464142622804	2.124867930497487e-7	5.255486386607811e-5
eftud2	eftud2	Culicoidibacter	-0.7919464142622804	0.7919464142622804	2.124867930497487e-7	5.255486386607811e-5
focad	focad	Culicoidibacter	-0.7919464142622804	0.7919464142622804	2.124867930497487e-7	5.255486386607811e-5
hspa4a	hspa4a	Culicoidibacter	-0.7919464142622804	0.7919464142622804	2.124867930497487e-7	5.255486386607811e-5
rabggta	rabggta	Culicoidibacter	-0.7919464142622804	0.7919464142622804	2.124867930497487e-7	5.255486386607811e-5
slc30a9	slc30a9	Plesiomonas	-0.7919464142622804	0.7919464142622804	2.124867930497487e-7	5.255486386607811e-5
ube2d2l	ube2d2l	Culicoidibacter	-0.7919464142622804	0.7919464142622804	2.124867930497487e-7	5.255486386607811e-5
uqcc6	uqcc6	Plesiomonas	-0.7919464142622804	0.7919464142622804	2.124867930497487e-7	5.255486386607811e-5
timp4.2	timp4.2	Paucibacter	-0.7915376676986584	0.7915376676986584	2.2082350104035697e-7	5.4460753675150206e-5
atm	atm	Culicoidibacter	-0.7909138896022253	0.7909138896022253	2.3411328342604065e-7	5.588273659199002e-5
ddx39ab	ddx39ab	Culicoidibacter	-0.7909138896022253	0.7909138896022253	2.3411328342604065e-7	5.588273659199002e-5
iws1	iws1	Culicoidibacter	-0.7909138896022253	0.7909138896022253	2.3411328342604065e-7	5.588273659199002e-5
lsm8	lsm8	Culicoidibacter	-0.7909138896022253	0.7909138896022253	2.3411328342604065e-7	5.588273659199002e-5
prps1b	prps1b	Plesiomonas	-0.7909138896022253	0.7909138896022253	2.3411328342604065e-7	5.588273659199002e-5
sap18	sap18	Plesiomonas	-0.7909138896022253	0.7909138896022253	2.3411328342604065e-7	5.588273659199002e-5
ska1	ska1	Culicoidibacter	-0.7909138896022253	0.7909138896022253	2.3411328342604065e-7	5.588273659199002e-5
ube4b	ube4b	Culicoidibacter	-0.7909138896022253	0.7909138896022253	2.3411328342604065e-7	5.588273659199002e-5
ywhabl	ywhabl	Culicoidibacter	-0.7909138896022253	0.7909138896022253	2.3411328342604065e-7	5.588273659199002e-5
arpc3	arpc3	Vogesella	0.790902703422518	0.790902703422518	2.3435802831706098e-7	5.588273659199002e-5
si:ch211-130m23.2	si:ch211-130m23.2	Vogesella	0.790902703422518	0.790902703422518	2.3435802831706098e-7	5.588273659199002e-5
txnb	txnb	Vogesella	0.790902703422518	0.790902703422518	2.3435802831706098e-7	5.588273659199002e-5
prpf8	prpf8	Culicoidibacter	-0.7898813649421701	0.7898813649421701	2.5769700751077096e-7	6.044895865246975e-5
psmd4b	psmd4b	Plesiomonas	-0.7898813649421701	0.7898813649421701	2.5769700751077096e-7	6.044895865246975e-5
si:ch211-286b5.9	si:ch211-286b5.9	Culicoidibacter	-0.7898813649421701	0.7898813649421701	2.5769700751077096e-7	6.044895865246975e-5
usp14	usp14	Culicoidibacter	-0.7898813649421701	0.7898813649421701	2.5769700751077096e-7	6.044895865246975e-5
zgc:77262	zgc:77262	Plesiomonas	-0.7898813649421701	0.7898813649421701	2.5769700751077096e-7	6.044895865246975e-5
ppiaa	ppiaa	Tundrisphaera	-0.7898230834223962	0.7898230834223962	2.5908966660992405e-7	6.044895865246975e-5
pycard	pycard	Vogesella	0.7898222352484434	0.7898222352484434	2.591099839133193e-7	6.044895865246975e-5
ywhabl	ywhabl	Vogesella	0.7898222352484434	0.7898222352484434	2.591099839133193e-7	6.044895865246975e-5
calm1b	calm1b	Paucibacter	-0.7894736842105263	0.7894736842105263	2.675813046693065e-7	6.225700980525571e-5
cep112	cep112	Culicoidibacter	-0.7888488402821149	0.7888488402821149	2.833922030376357e-7	6.320964231009218e-5
dut	dut	Culicoidibacter	-0.7888488402821149	0.7888488402821149	2.833922030376357e-7	6.320964231009218e-5
etaa1a	etaa1a	Culicoidibacter	-0.7888488402821149	0.7888488402821149	2.833922030376357e-7	6.320964231009218e-5
gar1	gar1	Culicoidibacter	-0.7888488402821149	0.7888488402821149	2.833922030376357e-7	6.320964231009218e-5
gfpt1	gfpt1	Plesiomonas	-0.7888488402821149	0.7888488402821149	2.833922030376357e-7	6.320964231009218e-5
hmga1a	hmga1a	Plesiomonas	-0.7888488402821149	0.7888488402821149	2.833922030376357e-7	6.320964231009218e-5
ipo9	ipo9	Culicoidibacter	-0.7888488402821149	0.7888488402821149	2.833922030376357e-7	6.320964231009218e-5
lypla2	lypla2	Culicoidibacter	-0.7888488402821149	0.7888488402821149	2.833922030376357e-7	6.320964231009218e-5
med15	med15	Plesiomonas	-0.7888488402821149	0.7888488402821149	2.833922030376357e-7	6.320964231009218e-5
nsfl1c	nsfl1c	Plesiomonas	-0.7888488402821149	0.7888488402821149	2.833922030376357e-7	6.320964231009218e-5
prr11	prr11	Culicoidibacter	-0.7888488402821149	0.7888488402821149	2.833922030376357e-7	6.320964231009218e-5
psmb2	psmb2	Culicoidibacter	-0.7888488402821149	0.7888488402821149	2.833922030376357e-7	6.320964231009218e-5
psmb2	psmb2	Plesiomonas	-0.7888488402821149	0.7888488402821149	2.833922030376357e-7	6.320964231009218e-5
psmb3	psmb3	Culicoidibacter	-0.7888488402821149	0.7888488402821149	2.833922030376357e-7	6.320964231009218e-5
rbm17	rbm17	Culicoidibacter	-0.7888488402821149	0.7888488402821149	2.833922030376357e-7	6.320964231009218e-5
slc2a1b	slc2a1b	Culicoidibacter	-0.7888488402821149	0.7888488402821149	2.833922030376357e-7	6.320964231009218e-5
pgap2	pgap2	Vogesella	0.7887417670743689	0.7887417670743689	2.8618414371628376e-7	6.334135667037409e-5
prorsd1	prorsd1	Vogesella	0.7887417670743689	0.7887417670743689	2.8618414371628376e-7	6.334135667037409e-5
ube4b	ube4b	Vogesella	0.7887417670743689	0.7887417670743689	2.8618414371628376e-7	6.334135667037409e-5
rrm1	rrm1	Paenirhodobacter	-0.7883923475088929	0.7883923475088929	2.954678017808021e-7	6.522886235784413e-5
LOC103908683	LOC103908683	Polymorphobacter	0.7878999404032233	0.7878999404032233	3.090091544866169e-7	6.719143400527706e-5
cetn3	cetn3	Culicoidibacter	-0.7878163156220599	0.7878163156220599	3.11363356875205e-7	6.719143400527706e-5
cks1b	cks1b	Culicoidibacter	-0.7878163156220599	0.7878163156220599	3.11363356875205e-7	6.719143400527706e-5
dnajc8	dnajc8	Culicoidibacter	-0.7878163156220599	0.7878163156220599	3.11363356875205e-7	6.719143400527706e-5
gapdhs	gapdhs	Culicoidibacter	-0.7878163156220599	0.7878163156220599	3.11363356875205e-7	6.719143400527706e-5
hspe1	hspe1	Culicoidibacter	-0.7878163156220599	0.7878163156220599	3.11363356875205e-7	6.719143400527706e-5
kpna2	kpna2	Culicoidibacter	-0.7878163156220599	0.7878163156220599	3.11363356875205e-7	6.719143400527706e-5
senp1	senp1	Culicoidibacter	-0.7878163156220599	0.7878163156220599	3.11363356875205e-7	6.719143400527706e-5
tardbpa	tardbpa	Culicoidibacter	-0.7878163156220599	0.7878163156220599	3.11363356875205e-7	6.719143400527706e-5
arf2b	arf2b	Vogesella	0.7876612989002945	0.7876612989002945	3.1576996795124046e-7	6.730110583600771e-5
cyth4b	cyth4b	Vogesella	0.7876612989002945	0.7876612989002945	3.1576996795124046e-7	6.730110583600771e-5
pomp	pomp	Vogesella	0.7876612989002945	0.7876612989002945	3.1576996795124046e-7	6.730110583600771e-5
psmb1	psmb1	Vogesella	0.7876612989002945	0.7876612989002945	3.1576996795124046e-7	6.730110583600771e-5
slc25a44a	slc25a44a	Vogesella	0.7876612989002945	0.7876612989002945	3.1576996795124046e-7	6.730110583600771e-5
cebpd	cebpd	Paucibacter	0.7874097007223942	0.7874097007223942	3.2304121799775487e-7	6.801120706426391e-5
eme1	eme1	Paucibacter	-0.7874097007223942	0.7874097007223942	3.2304121799775487e-7	6.801120706426391e-5
pigs	pigs	Paucibacter	-0.7874097007223942	0.7874097007223942	3.2304121799775487e-7	6.801120706426391e-5
psmc1b	psmc1b	Paucibacter	-0.7874097007223942	0.7874097007223942	3.2304121799775487e-7	6.801120706426391e-5
zgc:165409	zgc:165409	Paucibacter	-0.7874097007223942	0.7874097007223942	3.2304121799775487e-7	6.801120706426391e-5
